SampleID	ASgene	ASID	AStype
TCGA_YR_A95A	BLCAP	59353	AP
TCGA_W5_AA33	BLCAP	59355	AP
TCGA_W5_AA2H	CTNNBL1	59360	AP
TCGA_W5_AA31	CTNNBL1	59360	AP
TCGA_ZH_A8Y8	CTNNBL1	59360	AP
TCGA_W5_AA2H	CTNNBL1	59361	AP
TCGA_W5_AA31	CTNNBL1	59361	AP
TCGA_ZH_A8Y8	CTNNBL1	59361	AP
TCGA_3X_AAVB	CTNNBL1	59362	ES
TCGA_YR_A95A	CTNNBL1	59362	ES
TCGA_ZH_A8Y2	CTNNBL1	59362	ES
TCGA_ZH_A8Y5	CTNNBL1	59362	ES
TCGA_ZH_A8Y8	CTNNBL1	59362	ES
TCGA_ZU_A8S4	CTNNBL1	59362	ES
TCGA_4G_AAZT	RPRD1B	59373	ES
TCGA_W5_AA2H	RPRD1B	59373	ES
TCGA_W5_AA2I	RPRD1B	59373	ES
TCGA_ZH_A8Y6	RPRD1B	59373	ES
TCGA_W5_AA2R	TGM2	59374	ES
TCGA_W5_AA34	TGM2	59376	ES
TCGA_W6_AA0S	TGM2	59376	ES
TCGA_W5_AA2O	RALGAPB	59379	AA
TCGA_W5_AA38	RALGAPB	59379	AA
TCGA_4G_AAZT	RALGAPB	59381	ES
TCGA_W5_AA2H	RALGAPB	59381	ES
TCGA_W5_AA36	RALGAPB	59381	ES
TCGA_ZH_A8Y6	RALGAPB	59381	ES
TCGA_W5_AA2T	DHX35	59386	ES
TCGA_ZH_A8Y2	DHX35	59386	ES
TCGA_W5_AA2U	DHX35	59386	ES
TCGA_W5_AA2X	DHX35	59386	ES
TCGA_4G_AAZT	MAFB	59387	RI
TCGA_W5_AA2I	MAFB	59387	RI
TCGA_W5_AA2T	MAFB	59387	RI
TCGA_YR_A95A	MAFB	59387	RI
TCGA_W5_AA2R	MAFB	59387	RI
TCGA_W5_AA2Z	MAFB	59387	RI
TCGA_W5_AA31	MAFB	59387	RI
TCGA_ZH_A8Y4	MAFB	59387	RI
TCGA_4G_AAZT	PLCG1	59390	AA
TCGA_W5_AA2O	PLCG1	59390	AA
TCGA_4G_AAZT	ZHX3	59397	RI
TCGA_W5_AA2I	ZHX3	59397	RI
TCGA_W5_AA2W	ZHX3	59397	RI
TCGA_W5_AA2X	ZHX3	59397	RI
TCGA_ZH_A8Y8	ZHX3	59397	RI
TCGA_ZU_A8S4	ZHX3	59397	RI
TCGA_W5_AA39	ZHX3	59398	AD
TCGA_W5_AA2H	CHD6	59426	RI
TCGA_W5_AA2O	CHD6	59426	RI
TCGA_W5_AA34	CHD6	59426	RI
TCGA_W5_AA2W	L3MBTL1	59437	RI
TCGA_4G_AAZT	SGK2	59443	AT
TCGA_4G_AAZT	SGK2	59444	AT
TCGA_3X_AAVE	SGK2	59445	AD
TCGA_3X_AAVC	SGK2	59446	AA
TCGA_W5_AA39	SGK2	59446	AA
TCGA_W5_AA2I	SGK2	59448	ES
TCGA_W5_AA2R	JPH2	59457	AT
TCGA_W5_AA30	JPH2	59457	AT
TCGA_WD_A7RX	JPH2	59457	AT
TCGA_ZU_A8S4	JPH2	59457	AT
TCGA_W5_AA2R	JPH2	59458	AT
TCGA_W5_AA30	JPH2	59458	AT
TCGA_WD_A7RX	JPH2	59458	AT
TCGA_ZU_A8S4	JPH2	59458	AT
TCGA_4G_AAZT	OSER1	59459	AP
TCGA_4G_AAZT	OSER1	59460	AP
TCGA_W5_AA39	HNF4A	59461	AP
TCGA_ZH_A8Y6	HNF4A	59461	AP
TCGA_W5_AA39	HNF4A	59462	AP
TCGA_ZH_A8Y6	HNF4A	59462	AP
TCGA_W5_AA2R	HNF4A	59463	AT
TCGA_W5_AA2R	HNF4A	59464	AT
TCGA_3X_AAVE	TTPAL	59467	ES
TCGA_4G_AAZT	TTPAL	59467	ES
TCGA_W5_AA2H	TTPAL	59467	ES
TCGA_W5_AA2I	TTPAL	59467	ES
TCGA_W5_AA36	TTPAL	59467	ES
TCGA_ZD_A8I3	TTPAL	59467	ES
TCGA_ZU_A8S4	TTPAL	59467	ES
TCGA_4G_AAZT	SERINC3	59470	AT
TCGA_W5_AA39	SERINC3	59470	AT
TCGA_4G_AAZT	SERINC3	59471	AT
TCGA_W5_AA39	SERINC3	59471	AT
TCGA_W5_AA39	SERINC3	59472	ES
TCGA_3X_AAVC	PKIG	59473	AP
TCGA_W5_AA2H	PKIG	59473	AP
TCGA_ZH_A8Y8	PKIG	59473	AP
TCGA_4G_AAZO	PKIG	59474	AP
TCGA_W5_AA2H	PKIG	59474	AP
TCGA_W5_AA2H	PKIG	59475	AP
TCGA_W5_AA2H	PKIG	59478	ES
TCGA_W5_AA2Q	PKIG	59478	ES
TCGA_W5_AA2W	PKIG	59479	ES
TCGA_W5_AA2H	PKIG	59480	ES
TCGA_W5_AA39	PKIG	59480	ES
TCGA_ZH_A8Y1	PKIG	59480	ES
TCGA_3X_AAVC	PKIG	59481	ES
TCGA_W5_AA2H	PKIG	59481	ES
TCGA_W5_AA2I	ADA	59483	ES
TCGA_W5_AA36	ADA	59483	ES
TCGA_4G_AAZT	PABPC1L	59490	AP
TCGA_W5_AA36	PABPC1L	59490	AP
TCGA_4G_AAZT	PABPC1L	59491	AP
TCGA_W5_AA36	PABPC1L	59491	AP
TCGA_3X_AAVC	PABPC1L	59499	RI
TCGA_3X_AAV9	PABPC1L	59500	RI
TCGA_4G_AAZT	PABPC1L	59500	RI
TCGA_W5_AA39	PABPC1L	59500	RI
TCGA_3X_AAV9	PABPC1L	59505	AA
TCGA_3X_AAVB	PABPC1L	59505	AA
TCGA_4G_AAZT	STK4	59509	ES
TCGA_W5_AA2I	STK4	59509	ES
TCGA_W5_AA36	STK4	59509	ES
TCGA_W5_AA2W	STK4	59509	ES
TCGA_W5_AA36	SDC4	59523	ES
TCGA_ZU_A8S4	SDC4	59523	ES
TCGA_W5_AA2W	SYS1	59524	AP
TCGA_W5_AA30	SYS1	59524	AP
TCGA_W5_AA2W	SYS1	59525	AP
TCGA_W5_AA30	SYS1	59525	AP
TCGA_ZH_A8Y6	SYS1	59527	AT
TCGA_ZH_A8Y6	SYS1	59528	AT
TCGA_W5_AA2U	SYS1	59529	AA
TCGA_4G_AAZO	SYS1	59530	AA
TCGA_W5_AA2W	SYS1	59530	AA
TCGA_W5_AA33	SYS1	59530	AA
TCGA_ZD_A8I3	SYS1	59530	AA
TCGA_W5_AA39	DBNDD2	59534	AP
TCGA_W5_AA2I	DBNDD2	59540	AD
TCGA_4G_AAZT	DBNDD2	59542	AD
TCGA_W5_AA2R	DBNDD2	59542	AD
TCGA_W5_AA2Z	DBNDD2	59542	AD
TCGA_3X_AAV9	DBNDD2	59544	AD
TCGA_3X_AAVA	PIGT	59546	ES
TCGA_W6_AA0S	PIGT	59546	ES
TCGA_ZH_A8Y1	PIGT	59546	ES
TCGA_W5_AA2Z	PIGT	59547	AA
TCGA_WD_A7RX	PIGT	59549	ES
TCGA_3X_AAVB	PIGT	59558	ES
TCGA_ZU_A8S4	PIGT	59558	ES
TCGA_W5_AA2Z	PIGT	59558	ES
TCGA_W6_AA0S	PIGT	59558	ES
TCGA_ZH_A8Y2	PIGT	59558	ES
TCGA_3X_AAVA	PIGT	59559	ES
TCGA_W5_AA2W	PIGT	59559	ES
TCGA_ZH_A8Y4	PIGT	59559	ES
TCGA_3X_AAVB	PIGT	59559	ES
TCGA_W5_AA2Z	PIGT	59559	ES
TCGA_W6_AA0S	PIGT	59559	ES
TCGA_ZH_A8Y2	PIGT	59559	ES
TCGA_ZU_A8S4	PIGT	59559	ES
TCGA_3X_AAVB	PIGT	59567	ES
TCGA_W5_AA2R	PIGT	59567	ES
TCGA_W5_AA2T	PIGT	59567	ES
TCGA_ZH_A8Y5	PIGT	59567	ES
TCGA_W5_AA34	PIGT	59567	ES
TCGA_ZD_A8I3	PIGT	59567	ES
TCGA_ZH_A8Y1	PIGT	59567	ES
TCGA_ZH_A8Y6	PIGT	59567	ES
TCGA_W5_AA2T	PIGT	59568	ES
TCGA_W5_AA34	PIGT	59568	ES
TCGA_ZD_A8I3	PIGT	59568	ES
TCGA_ZH_A8Y1	PIGT	59568	ES
TCGA_ZH_A8Y5	PIGT	59568	ES
TCGA_ZH_A8Y6	PIGT	59568	ES
TCGA_W5_AA2R	PIGT	59569	ES
TCGA_W5_AA2T	PIGT	59569	ES
TCGA_W5_AA34	PIGT	59569	ES
TCGA_ZD_A8I3	PIGT	59569	ES
TCGA_ZH_A8Y1	PIGT	59569	ES
TCGA_ZH_A8Y5	PIGT	59569	ES
TCGA_ZH_A8Y6	PIGT	59569	ES
TCGA_W5_AA2I	PIGT	59573	ES
TCGA_W5_AA34	PIGT	59573	ES
TCGA_W5_AA2W	WFDC2	59576	AP
TCGA_W5_AA36	WFDC2	59576	AP
TCGA_W5_AA2W	WFDC2	59577	AP
TCGA_W5_AA36	WFDC2	59577	AP
TCGA_W5_AA2O	WFDC2	59581	ES
TCGA_W5_AA2T	WFDC2	59581	ES
TCGA_4G_AAZT	WFDC2	59584	ES
TCGA_W5_AA2I	WFDC2	59584	ES
TCGA_W5_AA2R	WFDC2	59584	ES
TCGA_ZH_A8Y2	WFDC2	59584	ES
TCGA_ZH_A8Y8	WFDC2	59584	ES
TCGA_W5_AA2X	EPPIN	59588	AT
TCGA_W5_AA2Z	EPPIN	59588	AT
TCGA_W5_AA2X	EPPIN	59589	AT
TCGA_W5_AA2Z	EPPIN	59589	AT
TCGA_W5_AA2R	WFDC8	59591	AT
TCGA_W5_AA39	WFDC8	59591	AT
TCGA_W5_AA2R	WFDC8	59592	AT
TCGA_W5_AA39	WFDC8	59592	AT
TCGA_4G_AAZO	UBE2C	59602	AA
TCGA_3X_AAV9	UBE2C	59604	ES
TCGA_W5_AA39	UBE2C	59604	ES
TCGA_W6_AA0S	UBE2C	59604	ES
TCGA_W5_AA2O	UBE2C	59606	ES
TCGA_W5_AA2H	SNX21	59616	AT
TCGA_W5_AA2H	SNX21	59617	AT
TCGA_3X_AAVC	SNX21	59618	ES
TCGA_ZH_A8Y6	SNX21	59618	ES
TCGA_W5_AA2T	ACOT8	59626	ES
TCGA_ZH_A8Y2	ACOT8	59626	ES
TCGA_ZH_A8Y8	ACOT8	59626	ES
TCGA_W5_AA2H	ACOT8	59627	ES
TCGA_W5_AA33	ACOT8	59630	ES
TCGA_3X_AAVB	ACOT8	59631	ES
TCGA_W5_AA2H	ACOT8	59631	ES
TCGA_W5_AA2I	ACOT8	59631	ES
TCGA_W5_AA33	ACOT8	59631	ES
TCGA_W5_AA2G	ZSWIM1	59636	RI
TCGA_W5_AA2U	ZSWIM1	59636	RI
TCGA_3X_AAVC	CTSA	59640	ES
TCGA_W5_AA2Z	CTSA	59643	RI
TCGA_W5_AA38	CTSA	59645	AD
TCGA_W5_AA2H	PLTP	59647	AP
TCGA_W5_AA2H	PLTP	59648	AP
TCGA_W5_AA2Z	PLTP	59648	AP
TCGA_ZH_A8Y4	PLTP	59648	AP
TCGA_W5_AA2T	PLTP	59649	ES
TCGA_W5_AA39	PLTP	59649	ES
TCGA_3X_AAV9	PLTP	59650	ES
TCGA_3X_AAVB	PLTP	59650	ES
TCGA_3X_AAVE	PLTP	59650	ES
TCGA_W5_AA2H	PLTP	59650	ES
TCGA_W5_AA2T	PLTP	59650	ES
TCGA_W5_AA2U	PLTP	59650	ES
TCGA_W5_AA2Z	PLTP	59650	ES
TCGA_W5_AA30	PLTP	59650	ES
TCGA_3X_AAV9	CD40	59661	ES
TCGA_W5_AA2I	CD40	59661	ES
TCGA_W5_AA33	CD40	59661	ES
TCGA_ZH_A8Y5	SLC35C2	59669	AA
TCGA_W5_AA2H	SLC35C2	59670	ES
TCGA_ZH_A8Y5	SLC35C2	59670	ES
TCGA_4G_AAZO	ELMO2	59674	AP
TCGA_W5_AA2H	ELMO2	59674	AP
TCGA_4G_AAZT	ELMO2	59675	AP
TCGA_W5_AA2I	ELMO2	59675	AP
TCGA_W5_AA2O	ELMO2	59675	AP
TCGA_W5_AA34	ELMO2	59675	AP
TCGA_W5_AA36	ELMO2	59675	AP
TCGA_ZH_A8Y5	ELMO2	59675	AP
TCGA_4G_AAZO	ELMO2	59676	AP
TCGA_W5_AA2H	ELMO2	59676	AP
TCGA_4G_AAZO	ELMO2	59679	ES
TCGA_W5_AA34	ELMO2	59679	ES
TCGA_4G_AAZO	SLC13A3	59696	AT
TCGA_3X_AAV9	SLC13A3	59697	AT
TCGA_3X_AAVE	SLC13A3	59697	AT
TCGA_W5_AA2H	SLC13A3	59697	AT
TCGA_W5_AA2O	SLC13A3	59697	AT
TCGA_W5_AA2W	SLC13A3	59697	AT
TCGA_W5_AA38	SLC13A3	59697	AT
TCGA_W6_AA0S	SLC13A3	59697	AT
TCGA_ZH_A8Y2	SLC13A3	59697	AT
TCGA_W5_AA34	TP53RK	59702	AD
TCGA_ZD_A8I3	TP53RK	59702	AD
TCGA_3X_AAV9	EYA2	59705	ES
TCGA_ZH_A8Y6	EYA2	59705	ES
TCGA_4G_AAZT	ZMYND8	59713	ES
TCGA_W5_AA2Z	ZMYND8	59713	ES
TCGA_W5_AA36	ZMYND8	59713	ES
TCGA_W6_AA0S	ZMYND8	59713	ES
TCGA_ZH_A8Y6	ZMYND8	59713	ES
TCGA_ZH_A8Y8	ZMYND8	59713	ES
TCGA_3X_AAV9	ZMYND8	59715	ES
TCGA_3X_AAVE	ZMYND8	59715	ES
TCGA_4G_AAZT	ZMYND8	59715	ES
TCGA_W5_AA2U	ZMYND8	59715	ES
TCGA_W5_AA30	ZMYND8	59715	ES
TCGA_W5_AA31	ZMYND8	59715	ES
TCGA_ZH_A8Y1	ZMYND8	59715	ES
TCGA_ZH_A8Y5	ZMYND8	59715	ES
TCGA_3X_AAV9	ZMYND8	59716	ES
TCGA_3X_AAVE	ZMYND8	59716	ES
TCGA_W5_AA31	ZMYND8	59716	ES
TCGA_W5_AA2U	ZMYND8	59716	ES
TCGA_W5_AA30	ZMYND8	59716	ES
TCGA_ZH_A8Y1	ZMYND8	59716	ES
TCGA_ZH_A8Y5	ZMYND8	59716	ES
TCGA_W5_AA2T	ZMYND8	59717	ES
TCGA_W5_AA36	ZMYND8	59717	ES
TCGA_W5_AA39	ZMYND8	59717	ES
TCGA_4G_AAZT	ZMYND8	59718	ES
TCGA_W5_AA2I	ZMYND8	59718	ES
TCGA_W5_AA36	ZMYND8	59718	ES
TCGA_W5_AA2U	ZMYND8	59718	ES
TCGA_W5_AA30	ZMYND8	59718	ES
TCGA_3X_AAVA	NCOA3	59724	AA
TCGA_3X_AAVE	NCOA3	59724	AA
TCGA_W5_AA2O	NCOA3	59724	AA
TCGA_W5_AA38	NCOA3	59724	AA
TCGA_W5_AA2T	NCOA3	59724	AA
TCGA_W5_AA34	PREX1	59731	RI
TCGA_W5_AA2X	CSE1L	59734	ES
TCGA_ZH_A8Y1	CSE1L	59734	ES
TCGA_ZH_A8Y5	CSE1L	59734	ES
TCGA_3X_AAVE	CSE1L	59735	ES
TCGA_4G_AAZT	CSE1L	59735	ES
TCGA_W5_AA2Q	CSE1L	59735	ES
TCGA_W5_AA30	CSE1L	59735	ES
TCGA_W5_AA38	CSE1L	59735	ES
TCGA_ZD_A8I3	CSE1L	59735	ES
TCGA_W5_AA2H	STAU1	59736	AA
TCGA_W5_AA2O	STAU1	59736	AA
TCGA_WD_A7RX	STAU1	59736	AA
TCGA_3X_AAVB	STAU1	59737	AA
TCGA_W5_AA2H	STAU1	59738	ES
TCGA_W5_AA2X	STAU1	59738	ES
TCGA_W5_AA2H	STAU1	59739	ES
TCGA_3X_AAV9	STAU1	59740	ES
TCGA_W5_AA2U	STAU1	59740	ES
TCGA_W5_AA33	STAU1	59740	ES
TCGA_ZH_A8Y6	STAU1	59740	ES
TCGA_W6_AA0S	STAU1	59741	ES
TCGA_4G_AAZT	STAU1	59743	ES
TCGA_W5_AA2H	STAU1	59743	ES
TCGA_W5_AA2I	STAU1	59743	ES
TCGA_W5_AA2T	ZNFX1	59744	AT
TCGA_W5_AA2X	ZNFX1	59744	AT
TCGA_W5_AA2T	ZNFX1	59745	AT
TCGA_W5_AA2X	ZNFX1	59745	AT
TCGA_3X_AAVA	SLC9A8	59750	ES
TCGA_3X_AAVE	SLC9A8	59750	ES
TCGA_4G_AAZO	SLC9A8	59750	ES
TCGA_W5_AA2R	SLC9A8	59750	ES
TCGA_W5_AA2U	SLC9A8	59750	ES
TCGA_W6_AA0S	SLC9A8	59750	ES
TCGA_W5_AA2X	SPATA2	59751	AP
TCGA_W5_AA33	SPATA2	59751	AP
TCGA_WD_A7RX	SPATA2	59751	AP
TCGA_W5_AA2X	SPATA2	59752	AP
TCGA_W5_AA33	SPATA2	59752	AP
TCGA_WD_A7RX	SPATA2	59752	AP
TCGA_3X_AAV9	SPATA2	59753	ES
TCGA_4G_AAZT	SPATA2	59753	ES
TCGA_W5_AA34	SPATA2	59753	ES
TCGA_W5_AA2T	UBE2V1	59758	ES
TCGA_W6_AA0S	UBE2V1	59758	ES
TCGA_ZD_A8I3	UBE2V1	59758	ES
TCGA_ZH_A8Y1	UBE2V1	59758	ES
TCGA_W5_AA2T	UBE2V1	59759	ES
TCGA_W5_AA2O	UBE2V1	59761	ES
TCGA_4G_AAZT	UBE2V1	59762	ES
TCGA_W5_AA39	UBE2V1	59762	ES
TCGA_W5_AA39	TMEM189	59769	AP
TCGA_W5_AA39	TMEM189	59770	AP
TCGA_W5_AA2O	TMEM189	59774	ES
TCGA_W5_AA2R	TMEM189	59774	ES
TCGA_W5_AA39	TMEM189	59774	ES
TCGA_3X_AAVE	PTPN1	59777	ES
TCGA_4G_AAZT	PTPN1	59777	ES
TCGA_W5_AA2G	PTPN1	59777	ES
TCGA_W5_AA2O	PTPN1	59777	ES
TCGA_W5_AA2U	PTPN1	59777	ES
TCGA_W6_AA0S	PTPN1	59777	ES
TCGA_4G_AAZT	PARD6B	59780	AT
TCGA_W5_AA2O	PARD6B	59780	AT
TCGA_W5_AA39	PARD6B	59780	AT
TCGA_4G_AAZT	PARD6B	59781	AT
TCGA_W5_AA2O	PARD6B	59781	AT
TCGA_W5_AA39	PARD6B	59781	AT
TCGA_W5_AA2W	BCAS4	59782	ES
TCGA_3X_AAVA	BCAS4	59787	ES
TCGA_W5_AA39	BCAS4	59787	ES
TCGA_W5_AA2H	ADNP	59789	AP
TCGA_W5_AA2T	ADNP	59789	AP
TCGA_W5_AA34	ADNP	59789	AP
TCGA_W5_AA2G	ADNP	59791	ES
TCGA_W5_AA2I	ADNP	59791	ES
TCGA_W5_AA2O	ADNP	59791	ES
TCGA_W5_AA36	ADNP	59791	ES
TCGA_YR_A95A	ADNP	59791	ES
TCGA_W5_AA39	ADNP	59791	ES
TCGA_W5_AA2G	DPM1	59794	ES
TCGA_W5_AA31	DPM1	59794	ES
TCGA_WD_A7RX	DPM1	59794	ES
TCGA_ZH_A8Y6	DPM1	59794	ES
TCGA_3X_AAVB	ATP9A	59803	ES
TCGA_W5_AA2H	ATP9A	59803	ES
TCGA_W5_AA36	ATP9A	59803	ES
TCGA_W5_AA2I	ATP9A	59803	ES
TCGA_3X_AAVB	SALL4	59804	AD
TCGA_W5_AA2Q	SALL4	59804	AD
TCGA_3X_AAV9	ZFP64	59807	AP
TCGA_ZU_A8S4	ZFP64	59807	AP
TCGA_3X_AAV9	ZFP64	59808	AP
TCGA_W5_AA2W	ZFP64	59808	AP
TCGA_W6_AA0S	ZFP64	59808	AP
TCGA_ZH_A8Y4	ZFP64	59808	AP
TCGA_ZU_A8S4	ZFP64	59808	AP
TCGA_3X_AAV9	ZFP64	59809	AP
TCGA_ZU_A8S4	ZFP64	59809	AP
TCGA_W5_AA2H	ZFP64	59810	AT
TCGA_3X_AAVB	ZFP64	59812	AT
TCGA_W5_AA38	ZFP64	59812	AT
TCGA_3X_AAV9	BCAS1	59824	AT
TCGA_3X_AAVB	BCAS1	59824	AT
TCGA_W5_AA2H	BCAS1	59824	AT
TCGA_W5_AA2X	BCAS1	59824	AT
TCGA_W5_AA30	BCAS1	59824	AT
TCGA_ZH_A8Y6	BCAS1	59824	AT
TCGA_3X_AAVC	BCAS1	59825	AT
TCGA_W5_AA2H	BCAS1	59825	AT
TCGA_W5_AA2I	BCAS1	59825	AT
TCGA_W5_AA2T	BCAS1	59825	AT
TCGA_ZH_A8Y2	BCAS1	59825	AT
TCGA_ZH_A8Y8	BCAS1	59825	AT
TCGA_W5_AA2H	BCAS1	59826	AT
TCGA_W5_AA39	PFDN4	59842	AT
TCGA_W5_AA39	PFDN4	59843	AT
TCGA_W5_AA2I	AURKA	59845	RI
TCGA_W5_AA33	AURKA	59845	RI
TCGA_ZH_A8Y1	AURKA	59845	RI
